Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,BuildingArea_missing
Ashwood,2/5 Parkhill Dr,3,u,890000.0,S,Jellis,2017-05-20,12.2,3147,3,2,2,235.0,130.0,2006,-37.8625,145.1083,Southern Metropolitan,2894,0
Avondale Heights,33a Deutscher St,3,u,765000.0,S,Moonee,2017-05-06,10.5,3034,3,2,1,292.0,150.0,2008,-37.7593,144.8561,Western Metropolitan,4502,0
Avondale Heights,39 Ridge Dr,3,h,881000.0,S,Nelson,2017-04-08,10.5,3034,3,1,2,615.0,176.59142857142857,1970,-37.7532,144.8548,Western Metropolitan,4502,1
Avondale Heights,47 Wood St,4,h,850000.0,SP,Moonee,2017-04-08,10.5,3034,4,1,2,697.0,162.31163265306122,2000,-37.7678,144.8568,Western Metropolitan,4502,1
Avondale Heights,16 Cortina Pl,4,h,1300000.0,SP,Nelson,2017-05-20,10.5,3034,4,3,2,656.0,322.0,1990,-37.7522,144.8659,Western Metropolitan,4502,0
Avondale Heights,4 Camille Ct,5,h,1250000.0,SP,Moonee,2017-04-22,10.5,3034,5,2,2,889.0,189.44897959183675,1955,-37.7565,144.8652,Western Metropolitan,4502,1
Avondale Heights,53 Doyle St,3,h,760000.0,SP,Moonee,2017-04-22,10.5,3034,3,1,1,585.0,99.0,1960,-37.7574,144.8574,Western Metropolitan,4502,0
Avondale Heights,30 Lorgrove Ct,4,h,1600000.0,VB,Nelson,2017-04-29,10.5,3034,4,3,3,857.0,193.81183673469386,1960,-37.7619,144.866,Western Metropolitan,4502,1
Balwyn North,25 Rookwood St,2,h,1900000.0,S,Noel,2017-04-08,9.2,3104,2,1,2,667.0,130.0,1955,-37.7926,145.0842,Southern Metropolitan,7809,0
Balwyn North,24 Yeneda St,3,h,1922000.0,S,hockingstuart,2017-04-08,9.2,3104,3,1,1,696.0,145.17938775510203,1968,-37.8016,145.1013,Southern Metropolitan,7809,1
Balwyn North,103 Longview Rd,4,h,2000000.0,PI,RT,2017-05-13,9.2,3104,4,2,2,627.0,200.37551020408162,1968,-37.7848,145.0788,Southern Metropolitan,7809,1
Balwyn North,2/21 Pavo St,3,u,700000.0,S,Marshall,2017-05-13,9.2,3104,3,1,1,350.0,120.0,1950,-37.7862,145.0739,Southern Metropolitan,7809,0
Balwyn North,35 Sylvander St,4,h,1890000.0,S,Jellis,2017-05-13,9.2,3104,4,3,2,636.0,227.0,1960,-37.789,145.0938,Southern Metropolitan,7809,0
Balwyn North,18 Woodville St,4,h,1630000.0,S,Jellis,2017-05-13,9.2,3104,4,2,1,677.0,186.3673469387755,1950,-37.7897,145.0922,Southern Metropolitan,7809,1
Balwyn North,2/87 Tannock St,2,u,800000.0,PI,hockingstuart,2017-05-20,9.2,3104,2,2,1,196.0,111.3061224489796,1994,-37.785,145.0961,Southern Metropolitan,7809,1
Balwyn North,215 Doncaster Rd,3,h,1670000.0,S,hockingstuart,2017-04-29,9.2,3104,0,0,0,818.0,167.8334020408163,1900,-37.7939,145.0866,Southern Metropolitan,7809,1
Balwyn North,16 Ventnor St,4,h,1725000.0,PI,Marshall,2017-04-29,9.2,3104,4,3,2,627.0,213.0,1970,-37.7827,145.0945,Southern Metropolitan,7809,0
Bellfield,345 Waterdale Rd,3,h,1110000.0,S,Haughton,2017-05-06,9.5,3081,3,1,2,730.0,371.40816326530614,1955,-37.754,145.0453,Eastern Metropolitan,790,1
Bellfield,125 Oriel Rd,3,h,894000.0,S,Ray,2017-04-08,9.5,3081,3,2,3,601.0,101.51,1950,-37.7524,145.0393,Eastern Metropolitan,790,0
Bentleigh,2 Delhi St,2,h,1402000.0,S,Woodards,2017-05-06,13.0,3204,2,1,4,616.0,161.39755102040814,1980,-37.9257,145.0469,Southern Metropolitan,6795,1
Bentleigh,10 Luckins Rd,3,h,1500000.0,S,HAR,2017-05-06,13.0,3204,3,1,2,657.0,161.48979591836735,2000,-37.9318,145.0448,Southern Metropolitan,6795,1
Bentleigh,23 Auckland St,2,h,1100000.0,VB,Woodards,2017-04-08,13.0,3204,2,1,3,579.0,126.08367346938776,1960,-37.925,145.0467,Southern Metropolitan,6795,1
Bentleigh,28 Campbell St,6,h,2000000.0,VB,Buxton,2017-04-08,13.0,3204,6,2,2,702.0,210.34387755102043,1926,-37.9193,145.033,Southern Metropolitan,6795,1
Bentleigh,42 Hutchinson St,2,u,710000.0,S,Woodards,2017-04-08,13.0,3204,2,1,3,225.0,119.77551020408163,1960,-37.9243,145.0497,Southern Metropolitan,6795,1
Bentleigh,4/2 Jasper Rd,2,t,620000.0,SP,McGrath,2017-04-08,13.0,3204,2,2,1,93.6734693877551,93.6734693877551,2012,-37.9329,145.0393,Southern Metropolitan,6795,1
Bentleigh,4/10 Blair St,4,t,1105000.0,S,Hodges,2017-05-13,13.0,3204,4,2,1,207.0,128.77551020408163,2007,-37.9156,145.0355,Southern Metropolitan,6795,1
Bentleigh,23A Fromer St,3,t,1303000.0,S,hockingstuart,2017-05-13,13.0,3204,3,2,2,334.0,148.44765714285714,2006,-37.9284,145.0428,Southern Metropolitan,6795,1
Bentleigh,197A Jasper Rd,3,t,1375000.0,S,Buxton,2017-05-20,13.0,3204,3,3,2,338.0,194.0,2012,-37.9166,145.0418,Southern Metropolitan,6795,0
Bentleigh,25B Luckins Rd,4,t,1300000.0,S,hockingstuart,2017-05-20,13.0,3204,4,2,2,352.0,144.90510204081633,1970,-37.9317,145.0463,Southern Metropolitan,6795,1
Bentleigh,3 Rogers Rd,3,h,1286000.0,S,Woodards,2017-05-20,13.0,3204,3,1,2,614.0,167.48979591836735,1985,-37.9317,145.0427,Southern Metropolitan,6795,1
Bentleigh,7 Rosina St,4,h,1920000.0,S,hockingstuart,2017-05-20,13.0,3204,4,2,2,650.0,180.82551020408164,1996,-37.9323,145.0445,Southern Metropolitan,6795,1
Bentleigh,5 Smith St,3,h,1968500.0,S,hockingstuart,2017-05-20,13.0,3204,3,2,2,674.0,191.73469387755102,1960,-37.9179,145.0429,Southern Metropolitan,6795,1
Bentleigh,6b Howell St,3,u,845000.0,S,Woodards,2017-04-22,13.0,3204,3,1,2,242.0,130.19591836734693,1970,-37.9302,145.0331,Southern Metropolitan,6795,1
Bentleigh,8 Plym St,4,h,1107000.0,S,Woodards,2017-04-22,13.0,3204,4,2,2,478.0,168.8130612244898,1970,-37.9321,145.0361,Southern Metropolitan,6795,1
Bentleigh,2/23 Whitmuir Rd,3,u,641500.0,S,hockingstuart,2017-04-22,13.0,3204,3,1,1,681.0,188.9387755102041,1960,-37.9145,145.0287,Southern Metropolitan,6795,1
Bentleigh,52a Tucker Rd,2,u,725000.0,S,Buxton,2017-04-29,13.0,3204,2,1,1,115.0,115.0,2006,-37.9296,145.0498,Southern Metropolitan,6795,0
Bentleigh East,1 Melva St,4,h,1515000.0,S,Buxton,2017-05-06,13.9,3165,4,3,2,635.0,200.0,1950,-37.9107,145.0745,Southern Metropolitan,10969,0
Bentleigh East,7 Celia St,3,h,986000.0,S,Buxton,2017-04-08,13.9,3165,3,1,3,337.0,100.0,1950,-37.9331,145.0586,Southern Metropolitan,10969,0
Bentleigh East,1/65 Blamey St,3,h,830000.0,PI,Thomson,2017-05-13,13.9,3165,3,1,2,290.0,156.7508612244898,2006,-37.9292,145.0689,Southern Metropolitan,10969,1
Bentleigh East,1/32 Elizabeth St,3,t,767000.0,S,Gary,2017-05-13,13.9,3165,3,1,2,162.0,122.70816326530611,1997,-37.9229,145.0538,Southern Metropolitan,10969,1
Bentleigh East,39 Elizabeth St,4,h,1860000.0,PI,hockingstuart,2017-05-13,13.9,3165,4,3,2,620.0,185.8469387755102,1900,-37.9228,145.0555,Southern Metropolitan,10969,1
Bentleigh East,122B Tambet St,3,t,1200000.0,PI,Purplebricks,2017-05-13,13.9,3165,3,2,2,369.0,151.64551020408163,1930,-37.9092,145.0728,Southern Metropolitan,10969,1
Bentleigh East,29 Argyle St,3,h,1175000.0,S,Buxton,2017-05-20,13.9,3165,3,1,2,625.0,167.9591836734694,1970,-37.911,145.075,Southern Metropolitan,10969,1
Bentleigh East,28B Barrington St,3,t,1225000.0,S,hockingstuart,2017-05-20,13.9,3165,3,2,2,372.0,180.0,2008,-37.9127,145.0694,Southern Metropolitan,10969,0
Bentleigh East,1/22 Brooks St,3,t,1055000.0,SP,Buxton,2017-05-20,13.9,3165,3,2,2,301.0,150.28438979591837,2000,-37.9167,145.077,Southern Metropolitan,10969,1
Bentleigh East,6 Elswill St,5,h,1351000.0,S,Buxton,2017-05-20,13.9,3165,5,2,2,652.0,219.05,1900,-37.9311,145.0651,Southern Metropolitan,10969,1
Bentleigh East,1 Heather St,2,h,1962000.0,S,Buxton,2017-05-20,13.9,3165,2,1,2,848.0,191.9591836734694,1939,-37.9199,145.0573,Southern Metropolitan,10969,1
Bentleigh East,1/62 Tudor St,3,h,810000.0,PI,Buxton,2017-05-20,13.9,3165,3,1,1,294.0,105.0,1950,-37.919,145.0803,Southern Metropolitan,10969,0
Bentleigh East,2/575 Warrigal Rd,3,t,850000.0,S,hockingstuart,2017-05-20,13.9,3165,3,2,2,321.0,147.66237551020407,2015,-37.9316,145.0806,Southern Metropolitan,10969,1
Bentleigh East,2/16 Argyle St,2,u,535000.0,SP,hockingstuart,2017-04-29,13.9,3165,2,1,1,1026.0,68.11,1970,-37.911,145.0711,Southern Metropolitan,10969,0
Bentleigh East,4 Box Ct,3,h,1640000.0,S,Buxton,2017-04-29,13.9,3165,3,1,2,733.0,377.23265306122454,1926,-37.9219,145.0518,Southern Metropolitan,10969,1
Bentleigh East,2/10 Chester St,3,u,809000.0,S,Woodards,2017-04-29,13.9,3165,3,1,1,289.0,154.7508612244898,1930,-37.9211,145.0671,Southern Metropolitan,10969,1
Bentleigh East,13 Delma St,3,h,1510000.0,S,Buxton,2017-04-29,13.9,3165,3,1,2,689.0,171.27551020408163,1960,-37.9317,145.0524,Southern Metropolitan,10969,1
Bentleigh East,15 Lilac St,4,h,1292000.0,S,Woodards,2017-04-29,13.9,3165,4,1,2,587.0,161.0,1950,-37.9194,145.05700000000004,Southern Metropolitan,10969,0
Bentleigh East,68 Mawby Rd,3,h,1165000.0,S,Buxton,2017-04-29,13.9,3165,3,1,2,589.0,158.0,2007,-37.9297,145.0563,Southern Metropolitan,10969,0
Bentleigh East,978 North Rd,3,h,959000.0,S,Ray,2017-04-29,13.9,3165,3,2,2,557.0,119.0,1960,-37.9076,145.06799999999996,Southern Metropolitan,10969,0
Bentleigh East,68 Tambet St,3,h,1251000.0,S,hockingstuart,2017-04-29,13.9,3165,3,1,1,612.0,169.23979591836735,2005,-37.9133,145.0719,Southern Metropolitan,10969,1
Bentleigh East,76 Wingate St,3,h,1205000.0,S,Buxton,2017-04-29,13.9,3165,3,3,2,604.0,154.08591836734695,1960,-37.9362,145.0663,Southern Metropolitan,10969,1
Box Hill,5/10 Camelia St,2,u,780000.0,S,Ray,2017-05-06,13.1,3128,2,1,1,171.0,80.0,2014,-37.8158,145.1384,Eastern Metropolitan,4605,0
Box Hill,2/13 Oxford St,2,u,572000.0,SP,Barry,2017-05-13,13.1,3128,2,1,1,72.20408163265306,72.20408163265306,1938,-37.8219,145.1213,Eastern Metropolitan,4605,1
Box Hill,32 Sweetland Rd,3,h,910000.0,S,Fletchers,2017-05-13,13.1,3128,3,1,2,414.0,165.55367346938777,1998,-37.8247,145.1359,Eastern Metropolitan,4605,1
Box Hill,35 Barkly St,3,h,1760000.0,S,Noel,2017-05-20,13.1,3128,3,1,2,689.0,152.0,1920,-37.8262,145.1301,Eastern Metropolitan,4605,0
Box Hill,22 Combarton St,5,h,1726000.0,S,Noel,2017-05-20,13.1,3128,5,2,2,631.0,182.6455102040816,1950,-37.8265,145.1276,Eastern Metropolitan,4605,1
Box Hill,1A Maple St,2,t,990000.0,S,Fletchers,2017-05-20,13.1,3128,2,1,1,257.0,132.23673469387757,1960,-37.8259,145.1282,Eastern Metropolitan,4605,1
Box Hill,4/18 Barkly St,2,u,646500.0,S,McGrath,2017-04-22,13.1,3128,2,1,1,156.0,103.61734693877551,1980,-37.8281,145.1305,Eastern Metropolitan,4605,1
Box Hill,11 Howard St,3,h,2080000.0,S,Buxton,2017-04-22,13.1,3128,3,2,2,693.0,158.0,1925,-37.8229,145.1217,Eastern Metropolitan,4605,0
Braybrook,96 Duke St,2,h,610000.0,S,Barry,2017-05-06,10.8,3019,2,1,2,555.0,74.0,1950,-37.7854,144.8463,Western Metropolitan,3589,0
Braybrook,1 Hinkler St,3,h,925000.0,S,S&L,2017-04-08,10.8,3019,3,1,2,597.0,151.00530612244899,1990,-37.7888,144.8511,Western Metropolitan,3589,1
Braybrook,16 Menzies St,2,h,760000.0,S,Douglas,2017-04-08,10.8,3019,2,1,1,604.0,82.0,1950,-37.782,144.8528,Western Metropolitan,3589,0
Braybrook,14 Arthur St,3,h,771000.0,S,S&L,2017-05-20,10.8,3019,3,1,0,556.0,161.44897959183675,1940,-37.7904,144.8514,Western Metropolitan,3589,1
Braybrook,13/25 Marnoo St,3,t,441700.0,SP,Barry,2017-04-22,10.8,3019,3,2,1,145.0,107.0,2003,-37.7894,144.8463,Western Metropolitan,3589,0
Braybrook,10 Sedge Cl,4,h,1000000.0,S,Nelson,2017-04-22,10.8,3019,4,3,2,475.0,319.0,2002,-37.7759,144.8552,Western Metropolitan,3589,0
Braybrook,30 Shepherd St,3,h,730000.0,SP,Village,2017-04-29,10.8,3019,3,1,3,586.0,133.4938775510204,1950,-37.783,144.855,Western Metropolitan,3589,1
Brighton,33 Brickwood St,3,h,2575000.0,S,Marshall,2017-04-08,11.2,3186,3,2,2,517.0,195.0,1920,-37.894,144.9977,Southern Metropolitan,10579,0
Brighton,81 Carpenter St,4,t,2900000.0,VB,Kay,2017-04-08,11.2,3186,4,4,2,473.0,292.0,2013,-37.9104,144.9999,Southern Metropolitan,10579,0
Brighton,161 Church St,5,h,5800000.0,PI,Castran,2017-04-08,11.2,3186,5,4,4,1276.0,186.32142857142858,1880,-37.9164,144.9974,Southern Metropolitan,10579,1
Brighton,36 Meek St,3,h,2140000.0,S,hockingstuart,2017-04-08,11.2,3186,3,2,2,393.0,137.40816326530611,2009,-37.902,144.9922,Southern Metropolitan,10579,1
Brighton,2 Normanby St,3,h,2225000.0,PI,Nick,2017-04-08,11.2,3186,3,2,2,167.0,167.0,1980,-37.911,144.9866,Southern Metropolitan,10579,0
Brighton,147 North Rd,2,t,975000.0,PI,Marshall,2017-04-08,11.2,3186,2,1,1,444.0,182.0,1915,-37.8993,145.0046,Southern Metropolitan,10579,0
Brighton,24 North Rd,4,h,4225000.0,S,Biggin,2017-04-08,11.2,3186,4,2,2,920.0,333.0,1990,-37.8981,144.9902,Southern Metropolitan,10579,0
Brighton,8/20 Yuille St,3,t,2100000.0,S,Buxton,2017-04-08,11.2,3186,3,2,4,145.0,145.0,1970,-37.928,145.0002,Southern Metropolitan,10579,0
Brighton,3/136 New St,3,u,1392000.0,S,hockingstuart,2017-05-13,11.2,3186,3,2,1,188.0,115.35918367346939,1950,-37.9181,144.9933,Southern Metropolitan,10579,1
Brighton,552 New St,3,h,2445000.0,S,Marshall,2017-05-13,11.2,3186,3,3,2,440.0,158.57142857142858,1890,-37.8868,144.9968,Southern Metropolitan,10579,1
Brighton,3/1 Thomson St,4,h,2000000.0,VB,Kay,2017-05-13,11.2,3186,4,2,2,286.0,283.0,1999,-37.8981,145.0,Southern Metropolitan,10579,0
Brighton,39 Warleigh Gr,2,h,1350000.0,S,Hodges,2017-05-13,11.2,3186,2,1,1,873.0,194.9955102040816,2003,-37.9043,145.0048,Southern Metropolitan,10579,1
Brighton,138 Bay St,3,h,1900000.0,S,hockingstuart,2017-05-20,11.2,3186,3,2,3,503.0,192.6081632653061,1970,-37.9049,144.9969,Southern Metropolitan,10579,1
Brighton,1/21 Brickwood St,2,u,1002500.0,S,hockingstuart,2017-05-20,11.2,3186,2,1,1,118.0,103.82714285714287,1975,-37.8953,144.9974,Southern Metropolitan,10579,1
Brighton,3 Hayball Ct,4,h,2415000.0,S,Buxton,2017-05-20,11.2,3186,4,3,2,402.0,156.8069387755102,1920,-37.9037,144.9926,Southern Metropolitan,10579,1
Brighton,1/76 Whyte St,2,t,1055000.0,S,Marshall,2017-05-20,11.2,3186,2,1,2,211.0,116.20408163265306,1970,-37.921,144.9999,Southern Metropolitan,10579,1
Brighton,56 Asling St,3,t,1990000.0,S,Buxton,2017-04-22,11.2,3186,3,2,2,189.0,189.0,1935,-37.901,145.0026,Southern Metropolitan,10579,0
Brighton,5 Blairgowrie Ct,3,h,3025000.0,PI,Biggin,2017-04-22,11.2,3186,3,2,4,649.0,195.0,1967,-37.9056,144.9893,Southern Metropolitan,10579,0
Brighton,868 Hampton St,3,h,1502000.0,S,Weston,2017-04-22,11.2,3186,3,1,1,431.0,170.69387755102042,1960,-37.9107,145.0077,Southern Metropolitan,10579,1
Brighton,3/12 Wellington St,3,u,1221000.0,S,Nick,2017-04-22,11.2,3186,3,2,2,109.0,109.0,1975,-37.9163,144.9901,Southern Metropolitan,10579,0
Brighton,3/30 Grosvenor St,4,h,2550000.0,SP,Hodges,2017-04-29,11.2,3186,4,3,2,263.0,141.69387755102042,2005,-37.9099,144.9899,Southern Metropolitan,10579,1
Brighton,3 Rose St,2,t,1470000.0,S,Hodges,2017-04-29,11.2,3186,2,1,1,238.0,130.18979591836734,1970,-37.8985,145.0048,Southern Metropolitan,10579,1
Brighton East,1/373 South Rd,3,u,725000.0,S,Buxton,2017-04-08,10.7,3187,3,1,1,137.0,100.44142857142857,2013,-37.9319,145.0282,Southern Metropolitan,6938,1
Brighton East,7 Billson St,5,h,2140000.0,S,Marshall,2017-05-13,10.7,3187,5,2,2,780.0,206.0,1950,-37.9173,145.0142,Southern Metropolitan,6938,0
Brighton East,36 Clinton St,4,h,1630000.0,S,RT,2017-05-13,10.7,3187,4,2,1,596.0,169.39591836734692,1925,-37.9113,145.0207,Southern Metropolitan,6938,1
Brighton East,4/25 Cluden St,2,u,910000.0,S,Woodards,2017-05-13,10.7,3187,2,1,3,238.0,128.73265306122448,1945,-37.9126,145.0105,Southern Metropolitan,6938,1
Brighton East,1 Curzon St,3,h,1975000.0,S,Kay,2017-05-13,10.7,3187,3,1,2,688.0,165.37755102040816,2006,-37.9212,145.013,Southern Metropolitan,6938,1
Brighton East,40 Hodder St,3,h,1635000.0,S,Buxton,2017-05-13,10.7,3187,3,1,1,597.0,131.0,1925,-37.9064,145.0229,Southern Metropolitan,6938,0
Brighton East,22 Milliara Gr,8,h,1880000.0,VB,Buxton,2017-05-13,10.7,3187,8,3,3,614.0,239.93367346938774,1940,-37.9097,145.0161,Southern Metropolitan,6938,1
Brighton East,5 Valdemar Ct,3,h,1743000.0,S,Marshall,2017-05-13,10.7,3187,3,1,2,590.0,147.77551020408163,1930,-37.9287,145.0273,Southern Metropolitan,6938,1
Brighton East,12 Agnew St,3,h,2291000.0,S,Marshall,2017-05-20,10.7,3187,3,2,2,530.0,207.26530612244898,1886,-37.9119,145.011,Southern Metropolitan,6938,1
Brighton East,7 Roberts Ct,3,h,1270000.0,VB,Ray,2017-05-20,10.7,3187,3,1,3,724.0,177.0530612244898,1920,-37.9291,145.0297,Southern Metropolitan,6938,1
Brighton East,239 South Rd,3,h,1400000.0,S,Buxton,2017-05-20,10.7,3187,3,1,2,677.0,202.42857142857142,1999,-37.9304,145.0151,Southern Metropolitan,6938,1
Brighton East,6 Coronation St,3,h,1640000.0,S,Hodges,2017-04-22,10.7,3187,3,1,1,590.0,147.77551020408163,2012,-37.9012,145.00799999999995,Southern Metropolitan,6938,1
Brighton East,7 Holmhurst Ct,4,t,1700000.0,PI,Hodges,2017-04-29,10.7,3187,4,3,2,312.0,118.0,1950,-37.9295,145.0144,Southern Metropolitan,6938,0
Brighton East,55 Milroy St,5,h,1900000.0,PI,Hodges,2017-04-29,10.7,3187,5,3,2,583.0,271.0,2009,-37.9057,145.0101,Southern Metropolitan,6938,0
Brighton East,7/36 Union St,3,t,972000.0,S,Gary,2017-04-29,10.7,3187,3,2,1,119.0,160.0,2000,-37.9084,145.0118,Southern Metropolitan,6938,0
Brunswick,129 Glenlyon Rd,3,h,1652000.0,S,Jellis,2017-05-06,5.2,3056,3,1,2,506.0,196.8,1921,-37.7723,144.9694,Northern Metropolitan,11918,0
Brunswick,3/15 Mitchell St,2,u,735000.0,SP,Walshe,2017-05-06,5.2,3056,2,1,2,173.0,77.0,1970,-37.7586,144.9653,Northern Metropolitan,11918,0
Brunswick,217 Victoria St,3,h,1210000.0,S,Woodards,2017-05-06,5.2,3056,3,1,0,282.0,112.0,1900,-37.7674,144.966,Northern Metropolitan,11918,0
Brunswick,4/287 Albion St,1,h,412000.0,S,Nelson,2017-04-08,5.2,3056,1,1,1,85.0,90.23469387755102,1960,-37.7598,144.9563,Northern Metropolitan,11918,1
Brunswick,2/199 Barkly St,1,u,528000.0,S,Nelson,2017-04-08,5.2,3056,1,1,1,58.0,58.0,2010,-37.7767,144.9676,Northern Metropolitan,11918,0
Brunswick,10 Bennie St,3,h,1115000.0,S,Caine,2017-04-08,5.2,3056,3,1,1,249.0,116.0,1925,-37.7669,144.9664,Northern Metropolitan,11918,0
Brunswick,373 Brunswick Rd,3,h,1300000.0,VB,Nelson,2017-04-08,5.2,3056,3,2,3,299.0,149.4272469387755,1900,-37.7759,144.952,Northern Metropolitan,11918,1
Brunswick,2/15 De Carle St,2,u,320000.0,S,Ray,2017-04-08,5.2,3056,2,1,1,638.0,48.0,1970,-37.762,144.9647,Northern Metropolitan,11918,0
Brunswick,1 Denman St,4,h,1500000.0,PI,Jellis,2017-04-08,5.2,3056,4,2,1,459.0,159.30612244897958,1900,-37.7548,144.9545,Northern Metropolitan,11918,1
Brunswick,38 Edward St,3,h,1260000.0,S,Jellis,2017-04-08,5.2,3056,3,2,1,192.0,120.0,1910,-37.7743,144.9637,Northern Metropolitan,11918,0
Brunswick,1/19 Manallack St,4,h,1210000.0,SP,Woodards,2017-04-08,5.2,3056,4,2,1,373.0,200.0,2009,-37.7733,144.9599,Northern Metropolitan,11918,0
Brunswick,10 Staley St,3,h,1200000.0,S,Nelson,2017-04-08,5.2,3056,3,1,1,318.0,138.8848979591837,1927,-37.7648,144.9633,Northern Metropolitan,11918,1
Brunswick,17 Ballarat St,2,h,830000.0,VB,Nelson,2017-05-13,5.2,3056,2,1,1,153.0,102.14285714285714,1985,-37.766,144.9609,Northern Metropolitan,11918,1
Brunswick,94 Davies St,4,h,1385000.0,PI,Jellis,2017-05-13,5.2,3056,4,2,4,650.0,173.45,1950,-37.7575,144.9716,Northern Metropolitan,11918,0
Brunswick,25/5 Evans St,3,t,981000.0,SP,Nelson,2017-05-13,5.2,3056,3,2,1,122.0,140.0,2012,-37.7698,144.9661,Northern Metropolitan,11918,0
Brunswick,7/675 Park St,1,u,418000.0,SP,Harcourts,2017-05-13,5.2,3056,1,1,1,51.0,51.0,1970,-37.7783,144.9635,Northern Metropolitan,11918,0
Brunswick,7/200 Albion St,2,u,585000.0,PI,Jellis,2017-05-20,5.2,3056,2,1,1,430.0,258.0,2006,-37.7609,144.9623,Northern Metropolitan,11918,0
Brunswick,6/1 Heller St,4,h,1900000.0,VB,Nelson,2017-05-20,5.2,3056,4,3,2,212.0,212.0,2012,-37.775,144.9513,Northern Metropolitan,11918,0
Brunswick,41 Mountfield St,3,h,1450000.0,S,Jellis,2017-05-20,5.2,3056,3,1,2,304.0,140.81632653061226,1965,-37.762,144.9678,Northern Metropolitan,11918,1
Brunswick,286 Barkly St,1,h,1200000.0,S,Barry,2017-04-22,5.2,3056,1,1,0,225.0,123.04081632653062,1960,-37.7761,144.9593,Northern Metropolitan,11918,1
Brunswick,1/135 Brunswick Rd,2,t,600000.0,PI,Ray,2017-04-22,5.2,3056,2,1,1,109.0,89.63877551020408,2011,-37.7778,144.9683,Northern Metropolitan,11918,1
Brunswick,68 Gold St,3,h,1075000.0,S,Nelson,2017-04-22,5.2,3056,3,1,0,222.0,126.74224489795918,2011,-37.7743,144.9569,Northern Metropolitan,11918,1
Brunswick,13 Goodman St,2,h,884000.0,SP,Jellis,2017-04-22,5.2,3056,2,1,0,148.0,75.0,1890,-37.7731,144.9568,Northern Metropolitan,11918,0
Brunswick,64 Tinning St,3,h,957000.0,SP,hockingstuart,2017-04-22,5.2,3056,3,1,2,80.0,90.53061224489795,2000,-37.7589,144.9588,Northern Metropolitan,11918,1
Brunswick,2/139 Union St,2,u,480000.0,VB,Brad,2017-04-22,5.2,3056,2,1,1,557.0,57.0,1960,-37.7732,144.951,Northern Metropolitan,11918,0
Brunswick,251 Albion St,4,h,1650000.0,S,Brad,2017-04-29,5.2,3056,4,2,4,670.0,189.89795918367346,1965,-37.7602,144.9591,Northern Metropolitan,11918,1
Brunswick,11 Garnet St,3,h,1440000.0,S,Jellis,2017-04-29,5.2,3056,3,1,1,408.0,157.44897959183675,1920,-37.7587,144.9529,Northern Metropolitan,11918,1
Brunswick,9 Goodman St,2,h,955000.0,S,Woodards,2017-04-29,5.2,3056,2,1,0,1328.0,186.32142857142858,1880,-37.7731,144.9568,Northern Metropolitan,11918,1
Brunswick East,164 Blyth St,4,h,1310000.0,S,Jellis,2017-04-08,4.5,3057,4,1,2,449.0,159.0,1930,-37.7671,144.9762,Northern Metropolitan,5533,0
Brunswick East,22 Hickford St,2,h,1283000.0,S,Jellis,2017-05-13,4.5,3057,2,1,1,263.0,109.0,1910,-37.7661,144.9742,Northern Metropolitan,5533,0
Brunswick East,7 Leyden St,2,h,1025000.0,S,Nelson,2017-05-13,4.5,3057,2,1,0,121.0,106.6638775510204,1940,-37.7744,144.9733,Northern Metropolitan,5533,1
Brunswick East,5 Linden St,2,h,1015000.0,S,Nelson,2017-05-13,4.5,3057,2,1,0,137.0,67.0,1890,-37.7738,144.9733,Northern Metropolitan,5533,0
Brunswick East,1/134 Mitchell St,2,u,460000.0,SP,Nelson,2017-05-13,4.5,3057,2,1,1,72.20408163265306,72.20408163265306,2005,-37.76,144.9757,Northern Metropolitan,5533,1
Brunswick East,235 Nicholson St,1,h,1185000.0,S,Nicholson,2017-05-13,4.5,3057,1,1,0,365.0,154.85387755102042,1960,-37.7667,144.9802,Northern Metropolitan,5533,1
Brunswick East,15/67 Nicholson St,2,u,435000.0,SP,Pagan,2017-05-13,4.5,3057,2,1,1,70.0,70.0,2011,-37.7755,144.9786,Northern Metropolitan,5533,0
Brunswick East,314/360 Lygon St,1,u,385000.0,VB,Jellis,2017-05-20,4.5,3057,1,1,1,51.38775510204081,51.38775510204081,1950,-37.7679,144.9725,Northern Metropolitan,5533,1
Brunswick East,3/6 Methven St,2,u,632000.0,S,McDonald,2017-05-20,4.5,3057,2,1,2,65.0,86.53673469387755,1960,-37.7724,144.9741,Northern Metropolitan,5533,1
Brunswick East,9/211 Weston St,2,u,835000.0,SP,Jellis,2017-05-20,4.5,3057,2,1,2,96.0,96.0,2005,-37.7761,144.975,Northern Metropolitan,5533,0
Brunswick East,7 Weigall St,3,h,1500000.0,S,Jellis,2017-04-22,4.5,3057,3,1,3,446.0,125.0,1940,-37.7682,144.9835,Northern Metropolitan,5533,0
Brunswick West,1/5 Allard St,2,u,407500.0,SP,hockingstuart,2017-05-06,5.9,3055,2,1,1,1097.0,67.0,1970,-37.7686,144.9421,Northern Metropolitan,7082,0
Brunswick West,6A Duggan St,3,t,670000.0,S,Raine,2017-05-06,5.9,3055,3,1,2,176.0,108.64489795918368,2000,-37.7597,144.9404,Northern Metropolitan,7082,1
